C5H9N,Pentanenitrile,,-33.1,10.5,,,,,,
C5H9N,"2,2-Dimethylpropanenitrile",,-39.8,-2.3,,,,,232.0,
C5H9N,"1,2,5,6-Tetrahydropyridine",,33.5,,,,,,,
C5H9NO,2-Piperidinone,-306.6,,,,,,,,
C5H9NO,N-Methyl-2-pyrrolidone,,-262.2,,,,,,,
C5H9NO2,L-Proline,-515.2,,-366.2,,,,,,
C5H9NO4,D-Glutamic acid,-1005.3,,,,,,,,
C5H9NO4,L-Glutamic acid,-1009.7,,,,,,,,
C5H10,1-Pentene,,-46.9,-21.1,,,,,262.6,
C5H10,cis-2-Pentene,,-53.7,-27.6,,,,,258.6,
C5H10,trans-2-Pentene,,-58.2,-31.9,,,,,256.5,
C5H10,2-Methyl-1-butene,,-61.1,-35.2,,,,,254.0,
C5H10,3-Methyl-1-butene,,-51.5,-27.5,,,,,253.3,
C5H10,2-Methyl-2-butene,,-68.6,-41.7,,,,,251.0,
C5H10,Cyclopentane,,-105.1,-76.4,,,,,204.5,
C5H10,Methylcyclobutane,,-44.5,,,,,,,
C5H10,Ethylcyclopropane,,-24.8,,,,,,,
C5H10,"1,1-Dimethylcyclopropane",,-33.3,-8.2,,,,,,
C5H10,"cis-1,2-Dimethylcyclopropane",,-26.3,,,,,,,
C5H10Br2,"1,3-Dibromo-2-methylpropane",,,-137.6,,,,,,
C5H10N2O,N-Nitrosopiperidine,,-31.1,16.6,,,,,,
C5H10N2O2,N-Nitropiperidine,,-93.0,-44.5,,,,,,
C5H10N2O3,L-Glutamine,-826.4,,,,,,,,
C5H10O,Cyclopentanol,,-300.1,-242.5,,,,,206.3,
C5H10O,Pentanal,,-267.2,-228.4,,,,,,
C5H10O,2-Pentanone,,-297.3,-258.8,,,,,,
C5H10O,3-Pentanone,,-296.5,-257.9,,,,,266.0,
C5H10O,3-Methyl-2-butanone,,-299.5,-262.6,,,,,268.5,
C5H10O,"3,3-Dimethyloxetane",,-182.2,-148.2,,,,,,
C5H10O,Tetrahydropyran,,-258.3,-223.4,,,,,,
C5H10OS,S-Propyl thioacetate,,-294.5,-250.4,,,,,,
C5H10O2,Pentanoic acid,,-559.4,-491.9,,,,,259.8,
C5H10O2,2-Methylbutanoic acid,,-554.5,,,,,,,
C5H10O2,3-Methylbutanoic acid,,-561.6,-510.0,,,,,,
C5H10O2,"2,2-Dimethylpropanoic acid",-564.5,,-491.3,,,,,,
C5H10O2,Butyl formate,,,,,,,,,
C5H10O2,Propyl acetate,,,,,,,,,
C5H10O2,Isopropyl acetate,,-518.9,-481.6,,,,,,
C5H10O2,Ethyl propanoate,,-502.7,-463.4,,,,,,
C5H10O2,"cis-1,2-Cyclopentanediol",-485.0,,,,,,,,
C5H10O2,"trans-1,2-Cyclopentanediol",-490.1,,,,,,,,
C5H10O2,"4-Methyl-1,3-dioxane",-416.1,,-376.9,,,,,,
C5H10O2,(Ethoxymethyl)oxirane,,-296.5,,,,,,,
C5H10O2,Tetrahydrofurfuryl alcohol,,-435.7,-369.1,,,,,,
C5H10O3,Diethyl carbonate,,-681.5,-637.9,,,,,,
C5H10O3,Ethylene glycol momomethyl ether acetate,,,,,,,,,
C5H10O3,Ethyl lactate,,,,,,,,,
C5H10O4,"1,2,3-Propanetriol,",,,,,,,,,
C5H10O5,"1-acetate, (±)- D-Ribose",-1047.2,-909.2,,,,,,,
C5H10O5,D-Xylose,-1057.8,,,,,,,,
C5H10O5,α-D-Arabinopyranose,-1057.9,,,,,,,,
C5H10S,Thiacyclohexane,,-106.3,-63.5,,,53.1,,218.2,323.0
C5H10S,Cyclopentanethiol,,-89.5,-48.1,,,,,256.9,
C5H11Br,1-Bromopentane,,-170.2,-128.9,,,,,,
C5H11Cl,1-Chloropentane,,-213.2,-174.9,,,,,,
C5H11Cl,2-Chloro-2-methylbutane,,-235.7,-202.2,,,,,,
C5H11Cl,1-Chloro-3-methylbutane,,-216.0,-179.7,,,,,,
C5H11Cl,2-Chloro-3-methylbutane,,-226.6,-185.1,,,,,,
C5H11N,Cyclopentylamine,,-95.1,-54.9,,,,,241.0,
C5H11NO,Pentanamide,-379.5,,-290.2,,,,,,
C5H11NO,"2,2-Dimethylpropanamide",-399.7,,-313.1,,,,,,
C5H11NO2,1-Nitropentane,,-215.4,,,,,,,
C5H11NO2,DL-Valine,-628.9,,,,,,,,
C5H11NO2,L-Valine,-617.9,,-455.1,,,,,,
C5H11NO2,5-Aminopentanoic acid,-604.1,,-460.0,,,,,,
C5H11NO2S,L-Methionine,-577.5,,-413.5,,,,,,
C5H11NO4,"2-Ethyl-2-nitro-1,3-propanediol",-606.4,,,,,,,,
C5H12,Pentane,,-173.5,-146.9,,,,,,
C5H12,Isopentane,,-178.4,-153.6,,,,,260.4,
C5H12,Neopentane,,-190.2,-168.0,,,,,,
C5H12N2O,Butylurea,-419.5,,,,,,,,
C5H12N2O,tert-Butylurea,-417.4,,,,,,,,
C5H12N2O,"N , N-Diethylurea",-372.2,,,,,,,,
C5H12N2O,Tetramethylurea,-262.2,,,,,,,,
C5H12N2S,Tetramethylthiourea,-38.1,,44.9,,,,,,
C5H12O,1-Pentanol,,-351.6,-294.6,,,,,,
C5H12O,2-Pentanol,,-365.2,-311.0,,,,,,
C5H12O,3-Pentanol,,-368.9,-314.9,,,,,,
C5H12O,2-Methyl-1-butanol,,-356.6,-301.4,,,,,,
C5H12O,3-Methyl-1-butanol,,-356.4,-300.7,,,,,,
C5H12O,2-Methyl-2-butanol,,-379.5,-329.3,,,,,,
C5H12O,3-Methyl-2-butanol,,-366.6,-313.5,,,,,,
C5H12O,"2,2-Dimethyl-1-propanol",,-399.4,,,,,,,
C5H12O,Butyl methyl ether,,-290.6,-258.1,,,,,295.3,
C5H12O,tert-Butyl methyl ether,,-313.6,-283.7,,,,,265.3,
C5H12O,Ethyl propyl ether,,-303.6,-272.0,,,,,295.0,
C5H12O2,"1,5-Pentanediol",,-528.8,-450.8,,,,,,
C5H12O2,"2,2-Dimethyl-1,3-propanediol",-551.2,,,,,,,,
C5H12O2,Diethoxymethane,,-450.5,-414.7,,,,,,
C5H12O2,"1,1-Dimethoxypropane",,-443.6,,,,,,,
C5H12O2,"2,2-Dimethoxypropane",,-459.4,-429.9,,,,,,
C5H12O3,Diethylene glycol monomethyl ether,,,,,,,,,
C5H12O3,"2-(Hydroxymethyl)-2-methyl-1,3-propanediol",-744.6,,,,,,,,
C5H12O4,Pentaerythritol,-920.6,,-776.7,,,,,,
C5H12O5,Xylitol,-1118.5,,,,,,,,
C5H12S,1-Pentanethiol,,-151.3,-110.0,,,,,,
C5H12S,2-Methyl-1-butanethiol,,-154.4,-114.9,,,,,,
C5H12S,3-Methyl-1-butanethiol,,-154.4,-114.9,,,,,,
C5H12S,2-Methyl-2-butanethiol,,-162.8,-127.1,,,,,290.1,
C5H12S,3-Methyl-2-butanethiol,,-158.8,-121.3,,,,,,
Al2I6,Aluminum hexaiodide,,,-516.7,,,,,,
Al2O,Aluminum oxide (Al2O),,,-130.0,,,-159.0,,,259.4
Al2O3,Aluminum oxide (corundum),-1675.7,,,-1582.3,,,50.9,,
Al2S3,Aluminum sulfide,-724.0,,,,,,116.9,,
Am,Americium,0.0,,,,,,,,
Ar,Argon,,,0.0,,,,,,154.8
As,Arsenic (gray),0.0,,302.5,,,261.0,35.1,,174.2
As,Arsenic (yellow),14.6,,,,,,,,
AsBr3,Arsenic(III) bromide,-197.5,,-130.0,,,-159.0,,,363.9
AsCl3,Arsenic(III) chloride,,-305.0,-261.5,,-259.4,-248.9,,216.3,327.2
AsF3,Arsenic(III) fluoride,,-821.3,-785.8,,-774.2,-770.8,,181.2,289.1
AsGa,Gallium arsenide,-71.0,,,-67.8,,,64.2,,
AsH3,Arsine,,,66.4,,,68.9,,,222.8
AsH3O4,Arsenic acid,-906.3,,,,,,,,
AsI3,Arsenic(III) iodide,-58.2,,,-59.4,,,213.1,,388.3
AsIn,Indium arsenide,-58.6,,,-53.6,,,75.7,,
AsO,Arsenic monoxide,,,70.0,,,,,,
As2,Diarsenic,,,222.2,,,171.9,,,239.4
As2O5,Arsenic(V) oxide,-924.9,,,-782.3,,,105.4,,
As2S3,Arsenic(III) sulfide,-169.0,,,-168.6,,,163.6,,
At,Astatine,0.0,,,,,,,,
Au,Gold,0.0,,366.1,,,326.3,47.4,,180.5
AuBr,Gold(I) bromide,-14.0,,,,,,,,
AuBr3,Gold(III) bromide,-53.3,,,,,,,,
AuCl,Gold(I) chloride,-34.7,,,,,,,,
AuCl3,Gold(III) chloride,-117.6,,,,,,,,
AuF3,Gold(III) fluoride,-363.6,,,,,,,,
AuH,Gold hydride,,,295.0,,,265.7,,,211.2
AuI,Gold(I) iodide,0.0,,,,,,,,
Au2,Digold,,,515.1,,,,,,
B,Boron (rhombic),0.0,,565.0,,,521.0,5.9,,153.4
BBr,Bromoborane,,,238.1,,,195.4,,,225.0
BBr3,Boron tribromide,,-239.7,-205.6,,-238.5,-232.5,,229.7,324.2
BCl,Chloroborane,,,149.5,,,120.9,,,213.2
BClO,Chloroxyborane,,,-314.0,,,,,,
BCl3,Boron trichloride,,-427.2,-403.8,,-387.4,-388.7,,206.3,290.1
BCsO2,Cesium metaborate,-972.0,,,-915.0,,,104.4,,
BF,Fluoroborane,,,-122.2,,,-149.8,,,200.5
BFO,Fluorooxyborane,,,-607.0,,,,,,
BF3,Boron trifluoride,,,-1136.0,,,-1119.4,,,254.4
BF3H3N,Aminetrifluoroboron,-1353.9,,,,,,,,
BF3H3P,"Trihydro(phosphorus trifluoride)boron",,,-854.0,,,,,,
BF4Na,Sodium tetrafluoroborate,-1844.7,,,-1750.1,,,145.3,,
C5H12S,Butyl methyl sulfide,,-142.9,-102.4,,,,,307.5,
C5H12S,tert-Butyl methyl sulfide,,-157.1,-121.3,,,,,276.1,
C5H12S,Ethyl propyl sulfide,,-144.8,-104.8,,,,,309.5,
C5H12S,Ethyl isopropyl sulfide,,-156.1,-118.3,,,,,,
C5H13N,Pentylamine,,,,,,,,,
C5H14N2,"N,N,N′,N′-Tetramethyl-methanediamine",,-51.1,-18.2,,,,,,
C6ClF5,Chloropentafluorobenzene,-858.4,,-809.3,,,,,,
C6Cl6,Hexachlorobenzene,-127.6,,-35.5,,,,260.2,,
C6F6,Hexafluorobenzene,,-991.3,-955.4,,,,,280.8,
C6F10,Perfluorocyclohexene,,-1963.5,-1932.7,,,,,,
C6F12,Perfluorocyclohexane,,-2406.3,-2370.4,,,,,,
C6HF5,Pentafluorobenzene,-852.7,-841.8,-806.5,,,,,,
C6HF5O,Pentafluorophenol,-1024.1,-1007.7,,,,,,,
C6H2F4,"1,2,4,5-Tetrafluorobenzene",,-683.8,,,,,,,
C6H3Cl3,"1,2,3-Trichlorobenzene",-70.8,,3.8,,,,,,
C6H3Cl3,"1,2,4-Trichlorobenzene",,-63.1,-8.1,,,,,,
C6H3Cl3,"1,3,5-Trichlorobenzene",-78.4,,-13.4,,,,,,
C6H3N3O8,"2,4,6-Trinitro-1,3-benzenediol",-467.5,,,,,,,,
C6H4Cl2,o-Dichlorobenzene,,-17.5,30.2,,,,,,
C6H4Cl2,m-Dichlorobenzene,,-20.7,25.7,,,,,,
C6H4Cl2,p-Dichlorobenzene,-42.3,,22.5,,,,175.4,,
C6H4F2,o-Difluorobenzene,,-330.0,-293.8,,,,,222.6,
C6H4F2,m-Difluorobenzene,,-343.9,-309.2,,,,,223.8,
C6H4F2,p-Difluorobenzene,,-342.3,-306.7,,,,,,
C6H4N2O5,"2,4-Dinitrophenol",-232.7,,-128.1,,,,,,
C6H4O2,p-Benzoquinone,-185.7,,-122.9,,,,,,
C6H5Br,Bromobenzene,,60.9,,,,,,219.2,
C6H5Cl,Chlorobenzene,,11.1,52.0,,,,,,
C6H5ClO,m-Chlorophenol,-206.4,-189.3,,,,,,,
C6H5ClO,p-Chlorophenol,-197.7,-181.3,,,,,,,
C6H5F,Fluorobenzene,,-150.6,-115.9,,,,,205.9,
C6H5I,Iodobenzene,,117.2,164.9,,,,,205.4,
C6H5NO2,Nitrobenzene,,12.5,67.5,,,,,,
C6H5NO2,3-Pyridinecarboxylic acid,-344.9,,-221.5,,,,,,
C6H5NO3,2-Nitrophenol,-202.4,,,,,,,,
C6H5N3,1 H-Benzotriazole,236.5,,335.5,,,,,,
C6H5N3O4,"2,3-Dinitroaniline",-11.7,,,,,,,,
C6H5N3O4,"2,4-Dinitroaniline",-67.8,,,,,,,,
C6H5N3O4,"2,5-Dinitroaniline",-44.3,,,,,,,,
C6H5N3O4,"2,6-Dinitroaniline",-50.6,,,,,,,,
C6H5N3O4,"3,5-Dinitroaniline",-38.9,,,,,,,,
C6H6,"1,5-Hexadiyne",,384.2,,,,,,,
C6H6,Benzene,,49.1,82.9,,124.5,129.7,,173.4,269.2
C6H6N2O2,m-Nitroaniline,-38.3,-14.4,58.4,,,,,,
C6H6N2O2,p-Nitroaniline,-42.0,-20.7,58.8,,,,,,
C6H6O,Phenol,-165.1,,-96.4,,,,144.0,,
C6H6O,2-Vinylfuran,,-10.3,27.8,,,,,,
C6H6O2,p-Hydroquinone,-364.5,,-265.3,,,,,,
C6H6O2,Pyrocatechol,-354.1,,-267.5,,,,,,
C6H6O2,Resorcinol,-368.0,,-274.7,,,,,,
C6H6O3,"1,2,3-Benzenetriol",-551.1,,-434.2,,,,,,
C6H6O3,"1,2,4-Benzenetriol",-563.8,,-444.0,,,,,,
C6H6O3,"1,3,5-Benzenetriol",-584.6,,-452.9,,,,,,
C6H6O3,"3,4-Dimethyl-2,5-furandione",-581.4,,,,,,,,
C6H6O6,"cis-1-Propene-1,2,3-tricarboxylic acid",-1224.4,,,,,,,,
C6H6O6,"trans-1-Propene-1,2,3-tricarboxylic acid",-1232.7,,,,,,,,
C6H6S,Benzenethiol,,63.7,111.3,,,,,222.8,
C6H7N,Aniline,,31.6,87.5,,,-7.0,,,317.9
C6H7N,2-Methylpyridine,,56.7,99.2,,,,,,
C6H7N,3-Methylpyridine,,61.9,106.4,,,,,216.3,
C6H7N,4-Methylpyridine,,59.2,103.8,,,,,209.1,
C6H7N,1-Cyclopentenecarbonitrile,,111.5,156.5,,,,,,
C6H8N2,Adiponitrile,,85.1,149.5,,,,,,
C6H8N2,o-Phenylenediamine,-0.3,,,,,,,,
C6H8N2,m-Phenylenediamine,-7.8,,,,,,154.5,,
C6H8N2,p-Phenylenediamine,3.0,,,,,,,,
C6H8N2,Phenylhydrazine,,141.0,202.9,,,,,,
C6H8N2S,Bis(2-cyanoethyl) sulfide,,96.3,,,,,,,
C6H8O4,Dimethyl maleate,,,,,,,,,
C6H8O6,L-Ascorbic acid,-1164.6,,,,,,,,
C6H8O7,"2-Hydroxy-1,2,3-propane-tricarboxylic acid",-1543.8,,,,,,,,
C6H9Cl3O2,Butyl trichloroacetate,,-545.8,-492.3,,,,,,
C6H9Cl3O2,Isobutyl trichloroacetate,,-553.4,-500.2,,,,,,
C6H9N,Cyclopentanecarbonitrile,,0.7,44.1,,,,,,
C6H9N,"2,4-Dimethylpyrrole",-422.3,,,,,,,,
C6H9N,"2,5-Dimethylpyrrole",,-16.7,39.8,,,,,,
C6H9NO3,Triacetamide,,-610.5,-550.1,,,,,,
C6H9NO6,Nitrilotriacetic acid,-1311.9,,,,,,,,
C6H9N3O2,L-Histidine,-466.7,,,,,,,,
C6H10,"1,5-Hexadiene",,54.1,84.2,,,,,,
C6H10,"3,3-Dimethyl-1-butyne",,78.4,,,,,,,
C6H10,Cyclohexene,,-38.5,-5.0,,,,,214.6,
C6H10,1-Methylcyclopentene,,-36.4,-3.8,,,,,,
C6H10,3-Methylcyclopentene,,-23.7,7.4,,,,,,
C6H10Cl2O2,Butyl dichloroacetate,,-550.1,-497.8,,,,,,
C6H10O,Cyclohexanone,,-271.2,-226.1,,,,,,
C6H10O,2-Methylcyclopentanone,,-265.2,,,,,,,
C6H10O,Mesityl oxide,,,,,,,,,
C6H10O2,Ethyl trans-2-butenoate,,-420.0,-375.6,,,,,,
C6H10O2,Methyl cyclobutane-carboxylate,,-395.0,-350.2,,,,,,
C6H10O3,Ethyl acetoacetate,,,,,,,,,
C6H10O3,Propanoic anhydride,,-679.1,-626.5,,,,,,
C6H10O4,Adipic acid,-994.3,,,,,,,,
C6H10O4,Diethyl oxalate,,-805.5,-742.0,,,,,,
C6H10O4,Ethylene glycol diacetate,,,,,,,,,
C6H11Cl,Chlorocyclohexane,,-207.2,-163.7,,,,,,
C6H11ClO2,Ethyl 4-chlorobutanoate,,-566.5,-513.8,,,,,,
C6H11ClO2,Propyl 3-chloropropanoate,,-537.6,-485.7,,,,,,
C6H11ClO2,Butyl chloroacetate,,-538.4,-487.4,,,,,,
C6H11NO,Caprolactam,-329.4,,-239.6,,,,,,
C6H11NO,1-Methyl-2-piperidinone,,-293.0,,,,,,,
C6H12,1-Hexene,,-74.2,-43.5,,,,,295.2,
C6H12,cis-2-Hexene,,-83.9,-52.3,,,,,,
C6H12,trans-2-Hexene,,-85.5,-53.9,,,,,,
C6H12,cis-3-Hexene,,-78.9,-47.6,,,,,,
C6H12,trans-3-Hexene,,-86.1,-54.4,,,,,,
C6H12,2-Methyl-1-pentene,,-90.0,-59.4,,,,,,
C6H12,3-Methyl-1-pentene,,-78.2,-49.5,,,,,,
C6H12,4-Methyl-1-pentene,,-80.0,-51.3,,,,,,
C6H12,3-Methyl-cis-2-pentene,,-94.5,-62.3,,,,,,
C6H12,4-Methyl-cis-2-pentene,,-87.0,-57.5,,,,,,
C6H12,3-Methyl-trans-2-pentene,,-94.6,-63.1,,,,,,
C6H12,4-Methyl-trans-2-pentene,,-91.6,-61.5,,,,,,
C6H12,2-Ethyl-1-butene,,-87.1,-56.0,,,,,,
C6H12,"2,3-Dimethyl-1-butene",,-93.2,-62.4,,,,,,
C6H12,"3,3-Dimethyl-1-butene",,-87.5,-60.3,,,,,,
C6H12,"2,3-Dimethyl-2-butene",,-101.4,-68.1,,,,,270.2,
C6H12,Cyclohexane,,-156.4,-123.4,,,,,,
C6H12,Methylcyclopentane,,-137.9,-106.2,,,,,,
C6H12,Ethylcyclobutane,,-59.0,-27.5,,,,,,
C6H12,"1,1,2-Trimethylcyclo-propane",,-96.2,,,,,,,
C6H12,2-Methyl-2-pentene,,-98.5,-66.9,,,,,,
C6H12N2O4S2,L-Cystine,-1032.7,,,,,,,,
C6H12O,Cyclohexanol,,-348.2,-286.2,,,,,,
C6H12O,cis-2-Methylcyclopentanol,,-345.5,,,,,,,
C6H12O,Butyl vinyl ether,,-218.8,-182.6,,,,,,
C6H12O,3-Hexanone,,-320.2,-277.6,,,,,305.3,
C6H12O,Methyl isobutyl ketone,,,,,,,,,
C6H12O,2-Methyl-3-pentanone,,-325.9,-286.0,,,,,,
C6H12O,"3,3-Dimethyl-2-butanone",,-328.6,-290.6,,,,,,
C6H12O2,Hexanoic acid,,-583.8,-511.9,,,,,,
C6H12O2,Butyl acetate,,-529.2,-485.3,,,,,,
C6H12O2,Isobutyl acetate,,,,,,,,,
C6H12O2,Ethyl butanoate,,,,,,,,,
C6H12O2,Methyl pentanoate,,-514.2,-471.1,,,,,,
C6H12O2,"Methyl 2,2-dimethyl-propanoate",,-530.0,-491.2,,,,,,
C6H12O2,Diacetone alcohol,,,,,,,,,
C6H12O3,Ethylene glycol ethyl ether acetate,,,,,,,,,
C6H12O3,Paraldehyde,,-673.1,-631.7,,,,,,
C6H12O6,β-D-Fructose,-1265.6,,,,,,,,
C6H12O6,D-Galactose,-1286.3,,,,,,,,
C6H12O6,α-D-Glucose,-1273.3,,,,,,,,
C6H12O6,D-Mannose,-1263.0,,,,,,,,
C6H12O6,L-Sorbose,-1271.5,,,,,,,,
C6H12S,Cyclohexanethiol,,-140.7,-96.2,,,,,255.6,
C6H12S,Cyclopentyl methyl sulfide,,-109.8,-64.7,,,,,,
C6H13Br,1-Bromohexane,,-194.2,-148.3,,,,,453.0,
C6H13Cl,2-Chlorohexane,,-246.1,-204.3,,,,,,
C6H13N,Cyclohexylamine,,-147.6,-104.0,,,,,,
C6H13N,(±)-2-Methylpiperidine,,-124.9,-84.4,,,,,,
C6H13NO,Hexanamide,,-397.9,-324.2,,,,,,
C6H13NO,N-Butylacetamide,,-380.9,-305.9,,,,,,
C6H13NO2,DL-Leucine,-640.6,,,,,,,,
C6H13NO2,D-Leucine,-637.3,,,,,,,,
C6H13NO2,L-Leucine,-637.4,,-486.8,,,,,,
C6H13NO2,DL-Isoleucine,-635.3,,,,,,,,
C6H13NO2,L-Isoleucine,-637.8,,,,,,,,
C6H13NO2,Norleucine,-639.1,,,,,,,,
C6H13NO2,6-Aminohexanoic acid,-637.3,,,,,,,,
C6H14,Hexane,,-198.7,-166.9,,,,,,
C6H14,2-Methylpentane,,-204.6,-174.6,,,,,290.6,
C6H14,3-Methylpentane,,-202.4,-171.9,,,,,292.5,
C6H14,"2,2-Dimethylbutane",,-213.8,-185.9,,,,,272.5,
C6H14,"2,3-Dimethylbutane",,-207.4,-178.1,,,,,287.8,
C6H14N2,Azopropane,,11.5,51.3,,,,,,
C6H14N2O2,Lysine,-678.7,,,,,,,,
C6H14N4O2,D-Arginine,-623.5,,,,,,250.6,,
C6H14O,1-Hexanol,,-377.5,-315.9,,,,,287.4,
C6H14O,3-Hexanol,,-392.4,,,,,,,
C6H14O,2-Methyl-1-pentanol,,,,,,,,,
C6H14O,3-Methyl-2-pentanol,,,,,,,,,
C6H14O,4-Methyl-2-pentanol,,-394.7,,,,,,,
C6H14O,2-Methyl-3-pentanol,,-396.4,,,,,,,
C6H14O,3-Methyl-3-pentanol,,,,,,,,,
C6H14O,Dipropyl ether,,-328.8,-293.0,,,,,323.9,
C6H14O,Diisopropyl ether,,-351.5,-319.2,,,,,,
C6H14O,Butyl ethyl ether,,,,,,,,,
C6H14O,Ethyl tert-butyl ether,,,-313.9,,,,,,
C6H14OS,Dipropyl sulfoxide,,-329.4,-254.9,,,,,,
C6H14O2,"1,2-Hexanediol",,-577.1,-490.1,,,,,,
C6H14O2,"1,6-Hexanediol",-569.9,-548.6,-461.2,,,,,,
C6H14O2,Hexylene glycol,,,,,,,,,
C6H14O2,Ethylene glycol monobutyl ether,,,,,,,,,
C6H14O2,"1,1-Diethoxyethane",,-491.4,-453.5,,,,,,
C6H14O2,"1,2-Diethoxyethane",,-451.4,-408.1,,,,,,
C6H14O3,Diethylene glycol monoethyl ether,,,,,,,,,
C6H14O3,Diethylene glycol dimethyl ether,,,,,,,,,
C6H14O3,Trimethylolpropane,-750.9,,,,,,,,
C6H14O4,Triethylene glycol,,-804.3,-725.0,,,,,,
C6H14O4S,Dipropyl sulfate,,-859.0,-792.0,,,,,,
C6H14O6,Galactitol,,-1317.0,,,,,,,
C6H14O6,D-Mannitol,,-1314.5,,,,,,,
C6H14S,1-Hexanethiol,,-175.7,-129.9,,,,,,
C6H14S,2-Methyl-2-pentanethiol,,-188.3,-148.3,,,,,,
C6H14S,"2,3-Dimethyl-2-butanethiol",,-187.1,-147.9,,,,,,
C6H14S,Diisopropyl sulfide,,-181.6,-142.0,,,,,313.0,
C6H14S,Butyl ethyl sulfide,,-172.3,-127.8,,,,,,
C6H14S,Methyl pentyl sulfide,,-167.1,-121.8,,,,,,
C6H14S2,Dipropyl disulfide,,-171.5,-118.3,,,,,,
C6H15B,Triethylborane,,-194.6,-157.7,,9.4,16.1,,336.7,437.8
C6H15N,Dipropylamine,,-156.1,-116.0,,,,,,
C6H15N,Diisopropylamine,,-178.5,-143.8,,,,,,
C6H15N,Triethylamine,,-127.7,-92.7,,,,,,
C6H15NO,2-Diethylaminoethanol,,-305.9,,,,,,,
C6H15NO3,Triethanolamine,-664.2,,-558.3,,,,,,
C6H18N3OP,Hexamethylphosphoric triamide,,,,,,,,,
C6H18OSi2,Hexamethyldisiloxane,,-815.0,-777.7,,-541.5,-534.5,,433.8,535.0
C6MoO6,Molybdenum hexacarbonyl,-982.8,,-912.1,-877.7,,-856.0,325.9,,490.0
C7F8,Perfluorotoluene,,-1311.1,,,,,,355.5,
C7F14,Perfluoromethylcyclohexane,,-2931.1,-2897.2,,,,,,
C7F16,Perfluoroheptane,,-3420.0,-3383.6,,,,,561.8,
C7H3F5,"2,3,4,5,6-Pentafluorotoluene",,-883.8,-842.7,,,,,306.4,
C7H4Cl2O,m-Chlorobenzoylchloride,,-189.7,,,,,,,
C7H4N2O6,"3,5-Dinitrobenzoic acid",-409.8,,,,,,,,
C7H5ClO,Benzoyl chloride,,-158.0,-103.2,,,,,,
C7H5ClO2,o-Chlorobenzoicacid,-404.5,,-325.0,,,,,,
C7H5ClO2,o-Chlorobenzoicacid,-424.3,,-342.3,,,,,,
C7H5ClO2,p-Chlorobenzoicacid,-428.9,,-341.0,,,,,,
C7H5F3,(Trifluoromethyl)benzene,,,,,,,,,
C7H5N,Benzonitrile,,163.2,215.7,,,,,209.1,
C7H5NO,Benzoxazole,-24.2,,44.8,,,,,,
C7H5NO4,2-Nitrobenzoic acid,-378.8,,,,,,,,
C7H5NO4,3-Nitrobenzoic acid,-394.7,,,,,,,,
C7H5NO4,4-Nitrobenzoic acid,-392.2,,,,,,,,
C7H6N2,1 H-Benzimidazole,79.5,,181.7,,,,,,
C7H6N2,1 H-Indazole,151.9,,243.0,,,,,,
C7H6O,Benzaldehyde,,-87.0,-36.7,,,,,221.2,
C7H6O2,Benzoic acid,-385.2,,-294.0,,,,167.6,,
C7H6O2,3-(2-Furanyl)-2-propenal,-182.0,,-105.9,,,,,,
C7H6O2,Salicylaldehyde,,,,,,,,,
C7H6O3,Salicylic acid,-589.9,,-494.8,,,,,,
C7H7Cl,o-Chlorotoluene,,,,,,,,,
C7H7Cl,(Chloromethyl)benzene,,-32.5,18.9,,,,,,
C7H7F,p-Fluorotoluene,,-186.9,-147.4,,,,,,
C7H7NO,Benzamide,-202.6,,-100.9,,,,,,
C7H7NO2,2-Aminobenzoic acid,,-380.4,-296.0,,,,,,
C7H7NO2,Aniline-3-carboxylic acid,,-389.8,-283.6,,,,,,
C7H7NO2,Aniline-4-carboxylic acid,,-391.9,-296.7,,,,,,
C7H7NO2,o-Nitrotoluene,,-9.7,,,,,,,
C7H7NO2,m-Nitrotoluene,,-31.5,,,,,,,
C7H7NO2,p-Nitrotoluene,-48.1,,31.0,,,,,,
C7H7NO2,(Nitromethyl)benzene,,-22.8,30.7,,,,,,
C7H7NO2,Salicylaldoxime,-183.7,,,,,,,,
C7H8,Toluene,,12.4,50.5,,,,,,
C7H8N2O,Phenylurea,-218.6,,,,,,,,
C7H8O,o-Cresol,-204.6,,-128.6,,,,165.4,,
C7H8O,m-Cresol,,-194.0,-132.3,,,,,212.6,
C7H8O,p-Cresol,-199.3,,-125.4,,,,167.3,,
C7H8O,Benzyl alcohol,,-160.7,-100.4,,,,,216.7,
C7H8O,Anisole,,-114.8,-67.9,,,,,,
C7H9N,Benzylamine,,34.2,94.4,,,,,,
C7H9N,o-Methylaniline,,-6.3,56.4,,,167.6,,,351.0
C7H9N,p-Methylaniline,-23.5,,55.3,,,167.7,,,347.0
C7H9N,N-Methylaniline,,,,,,,,,
C7H9N,1-Cyclohexenecarbonitrile,,48.1,101.6,,,,,,
C7H9N,"2,3-Dimethylpyridine",,19.4,67.1,,,,,243.7,
C7H9N,"2,4-Dimethylpyridine",,16.1,63.6,,,,,248.5,
C7H9N,"2,5-Dimethylpyridine",,18.7,66.5,,,,,248.8,
C7H9N,"2,6-Dimethylpyridine",,12.7,58.1,,,,,244.2,
C7H9N,"3,4-Dimethylpyridine",,18.3,68.8,,,,,240.7,
C7H9N,"3,5-Dimethylpyridine",,22.5,72.0,,,,,241.7,
C7H10O2,Ethyl 2-pentynoate,,-301.8,-250.3,,,,,,
